OBJECTID,maint_id,map_id,meta_id,media_id,coord_id,care_typ_d,grnd_name,grnd_desc,narrative,area_size,area_u_d,perim,perim_u_d,project_id,user_flag,instln_id,facil_id,grid_value,coord_x,coord_y,coord_z,acc_type_d,SHAPE_Length,SHAPE_Area,Responsibility,ResponsibilityAO,GlobalID,Brigade
5134,RILEY21753,,,,,,Camp Whitside,Type-B,Improved,0.032651543,ACR,245.148973,FT,,,20605,,,693270.3622,4328544.519,,,74.72155642,132.1361055,PWKevin,,{52BA2ADE-DDB2-4887-977D-857C190F4BD6},
5135,RILEY21754,,,,,,Camp Whitside,Type-B,Improved,0.146280186,ACR,405.5321445,FT,,,20605,,,693230.7764,4328520.25,,,123.6064449,591.974911,PWKevin,,{A42EF66F-2C66-4EEB-B112-30931DB1AC49},
5136,RILEY21757,,,,,,Camp Whitside,MEDDAC,Improved,0.005261332,ACR,61.74280688,FT,,,20605,,,693196.0168,4328500.929,,,18.81924518,21.29185601,MEDDAC,,{BC0F51DA-1ACC-4328-9285-101C53731854},
5137,RILEY21758,,,,,,Camp Whitside,MEDDAC,Improved,0.014027833,ACR,110.746702,FT,,,20605,,,693202.7615,4328492.716,,,33.75566228,56.76862477,MEDDAC,,{BD35590F-D171-4CC3-9870-7C63D5A87168},
5138,RILEY21759,,,,,,Camp Whitside,MEDDAC,Improved,0.002753893,ACR,43.41283113,FT,,,20605,,,693092.1649,4328562.453,,,13.23225739,11.14461012,MEDDAC,,{5947CCF8-A5ED-4AB2-BB6C-FB88B778CB72},
5139,RILEY21760,,,,,,Camp Whitside,MEDDAC,Improved,0.001535854,ACR,41.21803213,FT,,,20605,,,693091.6915,4328558.673,,,12.56328132,6.215379601,MEDDAC,,{EFFE060B-D7E9-45AA-B337-5A16E28A290E},
5140,RILEY21762,,,,,,Camp Whitside,MEDDAC,Improved,0.01387334,ACR,116.7628362,FT,,,20605,,,693112.8205,4328564.169,,,35.58938365,56.14341608,MEDDAC,,{2B0246F1-3512-470A-995B-3D63D977CE2E},
5141,RILEY21763,,,,,,Camp Whitside,MEDDAC,Improved,0.000657425,ACR,23.45719064,FT,,,20605,,,693103.7546,4328558.402,,,7.149766006,2.660503196,MEDDAC,,{661D110B-CA02-465A-9AA3-FBD2E765FFA0},
5142,RILEY21765,,,,,,Camp Whitside,MEDDAC,Improved,0.001199636,ACR,36.57626572,FT,,,20605,,,693113.1076,4328573.413,,,11.14846809,4.854752946,MEDDAC,,{AF098D0D-0FFA-46EE-A0F4-E4B72C3E22B2},
5143,RILEY21769,,,,,,Camp Whitside,MEDDAC,Improved,0.023874624,ACR,155.4173062,FT,,,20605,,,693104.3176,4328568.191,,,47.37128966,96.61717634,MEDDAC,,{6A585875-19CB-4238-87A4-2687FB9EA220},
5144,RILEY21770,,,,,,Camp Whitside,MEDDAC,Improved,0.020291509,ACR,148.3495044,FT,,,20605,,,693073.1108,4328560.142,,,45.21701939,82.11682552,MEDDAC,,{E8F6D39D-71E9-4B35-9522-A89C380459F8},
5145,RILEY21771,,,,,,Camp Whitside,MEDDAC,Improved,0.007713702,ACR,83.38924926,FT,,,20605,,,692971.6794,4328586.268,,,25.41709401,31.2162465,MEDDAC,,{B974B988-3D00-4CCC-B5A0-D0024932806E},
5146,RILEY21772,,,,,,Camp Whitside,MEDDAC,Improved,0.007716413,ACR,83.31232524,FT,,,20605,,,692986.5145,4328575.571,,,25.39364752,31.22721592,MEDDAC,,{1238D87E-7509-4082-8A70-3929550EA34D},
5147,RILEY21773,,,,,,Camp Whitside,MEDDAC,Improved,0.007711793,ACR,83.39145503,FT,,,20605,,,693001.3458,4328564.876,,,25.41776633,31.20851742,MEDDAC,,{ABC76675-7841-489D-B6C5-490B4E857A9F},
5148,RILEY21774,,,,,,Camp Whitside,MEDDAC,Improved,0.007708626,ACR,83.31756335,FT,,,20605,,,693016.1724,4328554.196,,,25.3952441,31.19570392,MEDDAC,,{90B4E700-8953-436E-AD28-EAACDB35DA53},
5149,RILEY21775,,,,,,Camp Whitside,MEDDAC,Improved,0.007732445,ACR,83.34941055,FT,,,20605,,,693031.0278,4328543.489,,,25.40495115,31.29209314,MEDDAC,,{59175136-61D5-4CC4-A943-FC4260551FD9},
5150,RILEY21776,,,,,,Camp Whitside,MEDDAC,Improved,0.007664858,ACR,83.16794137,FT,,,20605,,,693045.8806,4328532.771,,,25.34963923,31.01858156,MEDDAC,,{E011C8F5-E1CD-473E-B5B6-43294A92771F},
5151,RILEY21778,,,,,,Camp Whitside,MEDDAC,Improved,0.092988203,ACR,346.3213593,FT,,,20605,,,693054.4025,4328551.182,,,105.5589614,376.309908,MEDDAC,,{8CC5847B-1445-49F9-8667-FDD1A3FFFB3A},
5152,RILEY21779,,,,,,Camp Whitside,MEDDAC,Improved,0.031383995,ACR,257.3508492,FT,,,20605,,,692936.4854,4328398.291,,,78.44069572,127.0065233,MEDDAC,,{DB9D34C2-5E14-49B5-AE47-086170A1A2AA},
5153,RILEY21780,,,,,,Camp Whitside,MEDDAC,Improved,0.043526164,ACR,220.5325027,FT,,,20605,,,692955.1263,4328493.757,,,67.21844127,176.1441381,MEDDAC,,{DC5C3522-02E0-44AD-A8C7-637138BACA20},
5154,RILEY21781,,,,,,Camp Whitside,MEDDAC,Improved,0.173443989,ACR,878.4587012,FT,,,20605,,,692953.2036,4328342.878,,,267.7547476,701.9029202,MEDDAC,,{6184F5BC-5790-4623-83A2-425DF26C811E},
5155,RILEY21785,,,,,,Camp Whitside,MEDDAC,Improved,0.007566431,ACR,88.9267496,FT,,,20605,,,693130.4439,4328446.754,,,27.10492749,30.6202585,MEDDAC,,{60611A51-93EF-4813-90CC-A0B718D8C70D},
5156,RILEY21786,,,,,,Camp Whitside,MEDDAC,Improved,0.00110527,ACR,28.99772979,FT,,,20605,,,693199.4201,4328441.19,,,8.838525718,4.472867741,MEDDAC,,{FDD26115-F045-472B-8875-CB8701131A9C},
5157,RILEY21788,,,,,,Camp Whitside,MEDDAC,Improved,0.001565004,ACR,30.22845059,FT,,,20605,,,693202.2961,4328432.938,,,9.213650168,6.333345665,MEDDAC,,{AB2F9E4A-DE82-4A27-87C2-FFD2433A5D88},
5158,RILEY21790,,,,,,Camp Whitside,MEDDAC,Improved,0.00249448,ACR,45.64885917,FT,,,20605,,,693207.1595,4328427.23,,,13.9138001,10.09480129,MEDDAC,,{760BBFA1-7973-4A76-9C26-5E3E552DB097},
5159,RILEY21792,,,,,,Camp Whitside,MEDDAC,Improved,0.037670203,ACR,400.1839841,FT,,,20605,,,693264.8317,4328443.189,,,121.9763223,152.4459021,MEDDAC,,{2267A2A6-1900-4050-8CA1-9334ED0F21A6},
5160,RILEY21793,,,,,,Camp Whitside,Type-B,Improved,0.057105933,ACR,232.0446287,FT,,,20605,,,692841.8134,4328256.986,,,70.72734428,231.0995099,PWKevin,,{D0A5C9A0-33BA-4898-9D86-8389AD075615},
5161,RILEY21794,,,,,,Camp Whitside,BPA-LAND,Improved,0.016869695,ACR,283.9216001,FT,,,20605,,,692837.7322,4328217.788,,,86.53947678,68.26923199,PWKevin,,{2FB5C9CE-8307-4E5D-975C-41780EDDC71B},
5162,RILEY21795,,,,,,Camp Whitside,BPA-LAND,Improved,0.004814182,ACR,84.25039022,FT,,,20605,,,692851.8848,4328221.699,,,25.6795703,19.48230404,PWKevin,,{A1F28F36-1D4C-4D62-A9E1-96F11E76307C},
5163,RILEY21796,,,,,,Camp Whitside,BPA-LAND,Improved,0.007877794,ACR,108.0072804,FT,,,20605,,,692856.9121,4328224.033,,,32.92068492,31.8803012,PWKevin,,{09975828-9914-4217-B792-ADA5C24F8952},
5164,RILEY21797,,,,,,Camp Whitside,BPA-LAND,Improved,0.003686365,ACR,69.22708081,FT,,,20605,,,692902.6161,4328275.129,,,21.10045643,14.91819,PWKevin,,{E7E95A71-AA48-43A2-9752-CC9738379FA7},
5165,RILEY21798,,,,,,Camp Whitside,BPA-LAND,Improved,0.004146317,ACR,57.99477761,FT,,,20605,,,692906.8752,4328269.756,,,17.67684357,16.77954996,PWKevin,,{847EF922-F0D7-4DCE-A4CC-B68076EA998B},
5166,RILEY21799,,,,,,Camp Whitside,BPA-LAND,Improved,0.003348152,ACR,50.11365545,FT,,,20605,,,692929.7235,4328255.136,,,15.27467273,13.54949235,PWKevin,,{A01BA685-6B7A-4A97-9556-B934C2F146D6},
5167,RILEY21800,,,,,,Camp Whitside,BPA-LAND,Improved,0.003224444,ACR,78.87758957,FT,,,20605,,,692923.4071,4328247.516,,,24.04193738,13.04886179,PWKevin,,{75CC1EC1-7064-4BDA-9FE5-D633BED1BEA2},
5168,RILEY21801,,,,,,Camp Whitside,BPA-LAND,Improved,0.001437755,ACR,35.13205833,FT,,,20605,,,692951.2432,4328233.854,,,10.70827279,5.81838942,PWKevin,,{C4B1B845-EB78-4EF3-9FA6-9C4800D67402},
5169,RILEY21802,,,,,,Camp Whitside,BPA-LAND,Improved,0.001426549,ACR,34.57868446,FT,,,20605,,,692954.57,4328230.549,,,10.5396041,5.7730394,PWKevin,,{06241DCB-E230-49BD-AE99-0BE58D52C5E5},
5170,RILEY21803,,,,,,Camp Whitside,Type-B,Improved,0.309963788,ACR,548.2518506,FT,,,20605,,,692940.7745,4328160.949,,,167.1074983,1254.378946,PWKevin,,{125C4B9B-B661-475F-B67C-8459B9B5C390},
5171,RILEY21804,,,,,,Camp Whitside,Type-B,Improved,0.010361645,ACR,113.6761896,FT,,,20605,,,692966.6412,4328176.284,,,34.64857189,41.932091,PWKevin,,{6E86A40C-4DCA-4957-89EC-A2A584863974},
5172,RILEY21816,,,,,,Main Post,PW-LAND,Improved,0.008883976,ACR,180.1185632,FT,,,20605,,,691694.9604,4327513.653,,,54.90024787,35.95217601,PWKevin,,{0D09C0C2-6D67-4DE5-B8F9-C9C05191D9A5},
5173,RILEY21818,,,,,,Main Post,PW-14 Day,Improved,0.031135696,ACR,662.26892,FT,,,20605,,,691746.1562,4327488.638,,,201.8599705,126.0016913,PWKevin,,{12DC103F-B38E-403B-BF68-2119E291A23F},
5174,RILEY21819,,,,,,Main Post,PW-14 Day,Improved,0.017461412,ACR,151.3327663,FT,,,20605,,,691846.2039,4327102.148,,,46.12631942,70.66382812,PWKevin,,{0A059A64-B7A0-4E7C-A4D5-8645816A7EB1},
5175,RILEY21820,,,,,,Main Post,PW-14 Day,Improved,0.000786921,ACR,25.70558286,FT,,,20605,,,691840.0829,4327108.468,,,7.835077325,3.184554317,PWKevin,,{295FE221-EB56-45FC-B7C3-70DFD5A75BD4},
5176,RILEY21821,,,,,,Main Post,PW-LAND,Improved,0.003429846,ACR,56.7233231,FT,,,20605,,,691802.7351,4327201.147,,,17.28930346,13.88009518,PWKevin,,{1AC53FDF-AB9A-4D1B-A86B-31593E97EA5B},
5177,RILEY21823,,,,,,Main Post,PW-14 Day,Improved,0.016000264,ACR,194.6614728,FT,,,20605,,,691924.6901,4327274.363,,,59.33293558,64.75077181,PWKevin,,{0A92DD90-CCBC-4AA9-8323-AA6A232ED5E8},
5178,RILEY21825,,,,,,Main Post,PW-14 Day,Improved,0.009485803,ACR,76.51449182,FT,,,20605,,,691933.4735,4327249.807,,,23.32166375,38.3876842,PWKevin,,{76DAF9C6-381E-43AE-B4A9-8C46366D20FC},
5179,RILEY21828,,,,,,Main Post,PW-14 Day,Improved,0.003615347,ACR,57.41438861,FT,,,20605,,,691941.5631,4327146.821,,,17.49994065,14.6307916,PWKevin,,{B6328922-F584-44B2-97D5-9F16A006CF06},
5180,RILEY21829,,,,,,Custer Hill Family,USD 475,Improved,0.703203614,ACR,1589.583316,FT,,,20605,,,690535.3457,4329030.139,,,484.5059636,2845.764062,USD 475,,{91ECC12A-0E1B-4E1D-8491-2DE59C16C3C9},
5181,RILEY21830,,,,,,Custer Hill Family,USD 475,Improved,0.017739649,ACR,122.6126186,FT,,,20605,,,690561.4456,4329145.594,,,37.37240089,71.78981421,USD 475,,{44A9CFF8-D6AC-4B6E-869B-E37F3A073331},
5182,RILEY21833,,,,,,Custer Hill Family,USD 475,Improved,0.443566104,ACR,1472.134764,FT,,,20605,,,690508.6987,4328828.674,,,448.7075734,1795.048336,USD 475,,{4A640DCF-A204-440D-9E3D-4A023261CC30},
5183,RILEY21836,,,,,,Custer Hill Family,USD 475,Improved,0.009119044,ACR,134.7270406,FT,,,20605,,,690542.1453,4328749.747,,,41.0648841,36.90346259,USD 475,,{AE2F4B56-4677-4B65-8718-89F8A699A179},
5184,RILEY21839,,,,,,Custer Hill Family,USD 475,Improved,0.005959474,ACR,64.51912404,FT,,,20605,,,690536.1636,4328734.006,,,19.66546834,24.11713745,USD 475,,{D4773FF1-2C36-44FF-B303-E928450D5C89},
5185,RILEY21842,,,,,,Custer Hill Family,USD 475,Improved,0.185013491,ACR,541.5143005,FT,,,20605,,,690552.0432,4328693.551,,,165.0538889,748.7230352,USD 475,,{00368AEF-427B-40BE-99A7-6E9B4E836324},
5186,RILEY21854,,,,,,Custer Hill Family,USD 475,Improved,0.126524546,ACR,500.0329695,FT,,,20605,,,690619.7506,4328757.858,,,152.4103539,512.0266708,USD 475,,{E9BA8666-CE6C-4B3D-8D10-0042761EEF3B},
5187,RILEY21855,,,,,,Custer Hill Family,USD 475,Improved,0.053338372,ACR,216.6916426,FT,,,20605,,,690622.6634,4328762.899,,,66.04774475,215.8527347,USD 475,,{59A93B0B-90C6-4D3C-80DD-97BAF38FF6A2},
5188,RILEY21866,,,,,,Custer Hill Family,USD 475,Improved,0.088017894,ACR,293.0990878,FT,,,20605,,,690661.7593,4328766.914,,,89.33678065,356.1957777,USD 475,,{B3253A88-D348-4A0F-9F09-D4839C71A457},
5189,RILEY21873,,,,,,Custer Hill Family,USD 475,Improved,0.254324763,ACR,569.7562277,FT,,,20605,,,690725.9395,4328753.747,,,173.6620455,1029.215801,USD 475,,{0231ACBB-BB26-4E2C-853D-16635C2275C8},
5190,RILEY21875,,,,,,Custer Hill Family,USD 475,Improved,0.23134421,ACR,612.0763487,FT,,,20605,,,690668.743,4328735.597,,,186.5612442,936.2168007,USD 475,,{FF612812-0043-461C-A012-0EF9D5FFB41A},
5191,RILEY21880,,,,,,Custer Hill Family,USD 475,Improved,0.071060527,ACR,295.2876115,FT,,,20605,,,690637.8253,4328724.816,,,90.00384399,287.5717492,USD 475,,{FB6A4F96-3318-42C0-825B-4FD907935BFD},
5192,RILEY21887,,,,,,Custer Hill Family,USD 475,Improved,0.012241511,ACR,92.91780898,FT,,,20605,,,690636.2623,4328701.048,,,28.32140482,49.53963768,USD 475,,{8C45BB7D-251E-402E-A355-A0B8178C89BE},
5193,RILEY21896,,,,,,Custer Hill Family,USD 475,Improved,0.007937062,ACR,82.38685189,FT,,,20605,,,690617.9785,4328713.321,,,25.11156268,32.12015142,USD 475,,{D9C25A04-5148-4A1B-9704-A9EF155402FA},
5194,RILEY21897,,,,,,Custer Hill Family,USD 475,Improved,0.014154932,ACR,109.08355,FT,,,20605,,,690576.3548,4328716.573,,,33.24873253,57.28297617,USD 475,,{D9D48296-45D3-4600-8CE1-D4CD667BF261},
5195,RILEY21899,,,,,,Custer Hill Family,USD 475,Improved,0.004944988,ACR,57.16725355,FT,,,20605,,,690629.7151,4328709.216,,,17.42461373,20.01165826,USD 475,,{A7B0909B-7C34-4B32-9178-2442464F5AFC},
5196,RILEY21901,,,,,,Custer Hill Family,USD 475,Improved,0.064057465,ACR,434.654353,FT,,,20605,,,690596.1097,4328734.704,,,132.4829117,259.2313642,USD 475,,{576B781C-B93B-4F5C-ABB6-D97C66B2898E},
5197,RILEY21905,,,,,,Custer Hill Family,USD 475,Improved,0.065250631,ACR,271.808515,FT,,,20605,,,690656.3653,4328689.832,,,82.84740106,264.0599345,USD 475,,{0469B142-34F1-4237-A983-D030460989DA},
5198,RILEY21909,,,,,,Custer Hill Family,USD 475,Improved,2.31911257,ACR,1303.869255,FT,,,20605,,,690617.7034,4328808.889,,,397.4201437,9385.115599,USD 475,,{337BD4CC-C595-449B-8164-A60BF9B30FD3},
5199,RILEY21910,,,,,,Custer Hill Family,USD 475,Improved,31.47682109,ACR,13579.33606,FT,,,20605,,,690684.0144,4328913.193,,,4138.989909,127382.1756,USD 475,,{4EDC8E40-45E2-4249-ACE0-036648FA6C89},
5200,RILEY21911,,,,,,Custer Hill Family,USD 475,Improved,0.012925745,ACR,100.3183506,FT,,,20605,,,690641.3306,4328678.125,,,30.5770944,52.30863584,USD 475,,{12493A1C-1DC3-43F8-A5C1-D239893771E4},
5201,RILEY21918,,,,,,Custer Hill Family,USD 475,Improved,0.014589138,ACR,131.90354,FT,,,20605,,,690654.0298,4328656.629,,,40.20427939,59.04014643,USD 475,,{C5C61D4D-0D5F-4C9E-925C-97B3B1995711},
5202,RILEY21920,,,,,,Custer Hill Family,USD 475,Improved,0.078890466,ACR,271.0154394,FT,,,20605,,,690748.355,4328716.289,,,82.60567113,319.2583904,USD 475,,{0ABA38B8-FE80-44E5-B2D0-CD8B1176DDDB},
5203,RILEY21923,,,,,,Custer Hill Family,USD 475,Improved,0.111769561,ACR,361.38112,FT,,,20605,,,690674.3553,4328563.362,,,110.1491857,452.3153677,USD 475,,{E5D5086B-D304-4353-8F56-F2EE5CBF342D},
5204,RILEY21929,,,,,,Custer Hill Family,USD 475,Improved,0.927672419,ACR,1035.654636,FT,,,20605,,,690592.8366,4328532.808,,,315.6681643,3754.157088,USD 475,,{89C69AB1-1B66-41CD-B8D6-E40DB58E2A35},
5205,RILEY21931,,,,,,Custer Hill Family,USD 475,Improved,0.165198565,ACR,439.4213711,FT,,,20605,,,690563.5585,4328640.412,,,133.9359018,668.5348739,USD 475,,{870B1103-6FFB-4E2C-85CC-AEC2CE0A0826},
5206,RILEY21932,,,,,,Custer Hill Family,USD 475,Improved,0.138833599,ACR,423.9318561,FT,,,20605,,,690583.6363,4328630.669,,,129.2146882,561.8396432,USD 475,,{E36AD3D3-FBDC-4FE7-B5AC-8B51ADE86525},
5207,RILEY21935,,,,,,Custer Hill Family,USD 475,Improved,0.030279102,ACR,170.202328,FT,,,20605,,,690637.6766,4328610.651,,,51.87777334,122.5351777,USD 475,,{1AFDE243-EE00-4D29-AA14-2A361183FFDB},
5208,RILEY21940,,,,,,Custer Hill Family,USD 475,Improved,0.028904203,ACR,170.0626981,FT,,,20605,,,690644.0537,4328604.334,,,51.83521405,116.9711578,USD 475,,{4FAF7F3F-A396-4C44-850C-04A2EF722F67},
5209,RILEY21943,,,,,,Custer Hill Family,USD 475,Improved,0.006107876,ACR,79.10775937,FT,,,20605,,,690610.8912,4328532.667,,,24.11209328,24.71769695,USD 475,,{0CF430CB-1168-457B-80AE-EBA4DCF83487},
5210,RILEY21944,,,,,,Custer Hill Family,USD 475,Improved,0.011726698,ACR,91.48413241,FT,,,20605,,,690601.483,4328598.97,,,27.88441933,47.45626241,USD 475,,{08126427-99D7-4FF6-B950-726A12E45DA1},
5211,RILEY21945,,,,,,Custer Hill Family,USD 475,Improved,0.031953443,ACR,193.5017191,FT,,,20605,,,690646.7285,4328591.814,,,58.97944194,129.3109944,USD 475,,{DC4417BA-7783-491C-9BEC-9182743D13BF},
5212,RILEY21947,,,,,,Custer Hill Family,USD 475,Improved,0.004454557,ACR,52.22981535,FT,,,20605,,,690617.8023,4328595.237,,,15.91967956,18.0269525,USD 475,,{3C3C87CC-BF62-4513-8B6C-0010BA40AC8A},
5213,RILEY21949,,,,,,Custer Hill Family,USD 475,Improved,0.136333675,ACR,468.8649781,FT,,,20605,,,690631.3232,4328560.891,,,142.9103311,551.7228084,USD 475,,{628B404F-43A5-46F9-8516-52955BE1F65B},
5214,RILEY21952,,,,,,Custer Hill Family,USD 475,Improved,0.066197876,ACR,323.3970392,FT,,,20605,,,690655.6459,4328592.45,,,98.5716147,267.8933013,USD 475,,{BB1EC5D8-EAB9-40E1-87BB-233E7581931E},
5215,RILEY21956,,,,,,Custer Hill Family,PW-14 Day,Improved,0.131132094,ACR,958.9555967,FT,,,20605,,,690510.5612,4328731.676,,,292.2902504,530.6727566,PWKevin,,{DDC1AA14-82FC-4CD8-8270-1022E652FF48},
5216,RILEY21959,,,,,,Custer Hill Family,PW-14 Day,Unimproved,0.46237415,ACR,1470.924255,FT,,,20605,,,690523.831,4328585.104,,,448.3386095,1871.161799,PWKevin,,{48AA7706-3831-4783-BED0-1A3D1781BF1D},
5217,RILEY21960,,,,,,Main Post,PW-14 Day,Improved,0.484148207,ACR,2646.533471,FT,,,20605,,,690974.3048,4327990.227,,,806.6650151,1959.278279,PWKevin,,{302427D5-94D3-4250-AC86-5338074B6049},
5218,RILEY21962,,,,,,Custer Hill Family,PW-14 Day,Improved,0.498661777,ACR,2550.271015,FT,,,20605,,,690674.0019,4328191.378,,,777.32416,2018.012616,PWKevin,,{D2B09F4E-AD78-4D1D-9967-7A5BF03BDD25},
5219,RILEY21963,,,,,,Main Post,NO MOW,Unimproved,0.150744657,ACR,420.0306959,FT,,,20605,,,691232.7792,4327569.002,,,128.0256122,610.041985,NO MOW,,{AC16FCEA-8745-49F5-8733-CC8DE27C49B7},
5220,RILEY21966,,,,,,Main Post,MEDDAC,Improved,0.003725673,ACR,84.75125777,FT,,,20605,,,691285.9097,4326031.84,,,25.83223503,15.07726338,MEDDAC,,{A070B342-244D-4550-87BD-879B755EE5CD},
5221,RILEY21967,,,,,,Main Post,MEDDAC,Improved,0.018895186,ACR,216.2325824,FT,,,20605,,,691281.2345,4326014.07,,,65.90782295,76.46610529,MEDDAC,,{4C4CD3D4-52B0-4389-94F9-0ED404C8C285},
5222,RILEY21968,,,,,,Main Post,MEDDAC,Improved,0.005514969,ACR,91.27023741,FT,,,20605,,,691299.7209,4326029.395,,,27.819224,22.31828708,MEDDAC,,{19F103D1-0C2A-4CD9-907F-FCC248EA1FC4},
5223,RILEY21970,,,,,,Main Post,MEDDAC,Improved,0.000925387,ACR,45.64128886,FT,,,20605,,,691270.453,4325989.191,,,13.91149267,3.744909184,MEDDAC,,{598BCDB6-7713-43F6-9CDC-59285A315337},
5224,RILEY21973,,,,,,Main Post,Type-B,Improved,0.020714383,ACR,176.0999215,FT,,,20605,,,691403.0555,4325934.666,,,53.67536341,83.82813439,PWKevin,,{92394C48-9B32-4BC1-A006-40CBBCFDD548},
5225,RILEY21974,,,,,,Main Post,Type-B,Improved,0.028864335,ACR,274.3791512,FT,,,20605,,,691405.6694,4326010.417,,,83.63093254,116.8098175,PWKevin,,{CFCFD3BE-FF56-469F-8B5D-553C2AF4AA17},
5226,RILEY21975,,,,,,Main Post,Type-B,Improved,0.059339856,ACR,658.8630252,FT,,,20605,,,691381.8227,4325943.462,,,200.8218517,240.139879,PWKevin,,{EB25B2F4-BD46-4BC6-A93E-73AAE7714CF7},
5227,RILEY21978,,,,,,Main Post,Type-B,Improved,0.046641089,ACR,252.6088195,FT,,,20605,,,691460.9954,4326032.947,,,76.99532217,188.7497918,PWKevin,,{1A23C13F-78D1-4112-957D-3283AB0FDB98},
5228,RILEY21979,,,,,,Main Post,Type-B,Improved,0.008635763,ACR,229.9576044,FT,,,20605,,,691444.7602,4325998.788,,,70.091218,34.94769406,PWKevin,,{A30CFFEB-C631-4B57-833C-87B87BAD6487},
5229,RILEY21981,,,,,,Main Post,Type-B,Improved,0.043369818,ACR,343.301187,FT,,,20605,,,691471.1808,4325965.707,,,104.6384111,175.511426,PWKevin,,{481DB42F-C5A3-4108-B406-F6FF406781CF},
5230,RILEY21982,,,,,,Main Post,Type-B,Improved,0.007993841,ACR,74.70451534,FT,,,20605,,,691612.5149,4325955.768,,,22.76998182,32.3499255,PWKevin,,{D026BAC6-DA88-4FDE-BF29-AE810B1F488A},
5231,RILEY21985,,,,,,Main Post,Type-B,Improved,0.00425909,ACR,64.27423838,FT,,,20605,,,691672.9838,4325906.915,,,19.59082704,17.23592405,PWKevin,,{F1165D4C-6FA8-45E8-A598-BAEEFD2286D8},
5232,RILEY21986,,,,,,Main Post,Type-B,Improved,0.002083684,ACR,38.94605079,FT,,,20605,,,691657.8827,4325909.549,,,11.87078002,8.432368862,PWKevin,,{B8158E80-247C-4D38-B331-5CBDB248130B},
5233,RILEY21989,,,,,,Main Post,Type-B,Improved,0.003504775,ACR,175.00304,FT,,,20605,,,691652.6598,4325915.678,,,53.34103327,14.18331967,PWKevin,,{747102CD-C586-4BCD-BE30-519E13E3493D},
5234,RILEY21991,,,,,,Main Post,Type-B,Improved,0.005436506,ACR,106.6857477,FT,,,20605,,,691735.5236,4325921.178,,,32.51788094,22.00075854,PWKevin,,{9208B14F-26C4-43B1-9E91-1A144F51F837},
5235,RILEY21994,,,,,,Main Post,Type-B,Improved,0.004807846,ACR,93.62600112,FT,,,20605,,,691734.9324,4325918.458,,,28.53726222,19.45666138,PWKevin,,{B599C9A6-6FF9-42A3-887E-F36C3DE980B0},
5236,RILEY21996,,,,,,Main Post,Type-B,Improved,0.011664242,ACR,113.0210932,FT,,,20605,,,691740.2226,4325955.157,,,34.44889811,47.20351357,PWKevin,,{9167B869-D743-43D8-91F2-47B28F981D21},
5237,RILEY21999,,,,,,Main Post,Type-B,Improved,0.004007498,ACR,54.97958069,FT,,,20605,,,691799.2643,4325945.623,,,16.75780971,16.21776831,PWKevin,,{01B1977B-288F-4415-B222-DC4030C0D3D0},
5238,RILEY22001,,,,,,Main Post,Type-B,Improved,0.005252316,ACR,133.7549685,FT,,,20605,,,691800.8838,4325931.835,,,40.76859593,21.25536715,PWKevin,,{7F617858-47D3-41AD-B881-26A1939EB03A},
5239,RILEY22003,,,,,,Main Post,Type-B,Improved,0.002127583,ACR,54.89897769,FT,,,20605,,,691804.2639,4325917.013,,,16.73324187,8.610023039,PWKevin,,{80547CF7-1547-4033-939B-6AC720F82F95},
5240,RILEY22004,,,,,,Main Post,BPA-LAND,Improved,0.003612507,ACR,73.8101813,FT,,,20605,,,691480.8842,4325887.978,,,22.49738826,14.61929764,PWKevin,,{F7793F05-C1C3-4AEB-8FCE-BFABCB44CF13},
5241,RILEY22005,,,,,,Main Post,Type-B,Improved,0.002237615,ACR,37.70564007,FT,,,20605,,,691494.2938,4325915.153,,,11.49270208,9.055306713,PWKevin,,{4D7B8E03-441F-4829-BA31-3BA0BDA27400},
5242,RILEY22007,,,,,,Main Post,DES,Improved,0.005597495,ACR,94.32850326,FT,,,20605,,,691538.8945,4326122.759,,,28.7513853,22.65225692,DES,,{60397C7A-0129-477F-9BAC-D49BDA641582},
5243,RILEY22009,,,,,,Main Post,DES,Improved,0.004227464,ACR,56.65090858,FT,,,20605,,,691595.6921,4326112.622,,,17.26723147,17.10793932,DES,,{938861B3-8523-48F8-BBD9-5728818DF416},
5244,RILEY22011,,,,,,Main Post,DES,Improved,0.000562038,ACR,23.32685357,FT,,,20605,,,691598.3583,4326093.628,,,7.110039189,2.27448726,DES,,{0756FFC4-941A-4455-80B3-78E75FECCD02},
5245,RILEY22013,,,,,,Main Post,DES,Improved,0.002674505,ACR,44.82435323,FT,,,20605,,,691575.926,4326083.991,,,13.66249019,10.82333866,DES,,{8DBBF244-642F-419F-BC37-D71B039B5971},
5246,RILEY22015,,,,,,Main Post,DES,Improved,0.004619944,ACR,58.00223432,FT,,,20605,,,691614.1653,4326109.094,,,17.67911638,18.69624901,DES,,{1CC8C8CE-263F-4AD4-B662-27178D7F3EBB},
5247,RILEY22017,,,,,,Main Post,DES,Improved,0.004276122,ACR,60.30126875,FT,,,20605,,,691621.0477,4326108.212,,,18.37986347,17.30485143,DES,,{0A95804D-4461-41E8-9069-EB392F3BCAD5},
5248,RILEY22018,,,,,,Main Post,Type-B,Improved,0.007783474,ACR,91.09956757,FT,,,20605,,,691808.9091,4326072.273,,,27.76720373,31.49860323,PWKevin,,{0698E150-AFEC-4112-9DC5-F50113CD615A},
